age_group	gender	name_i	name_j	patient
00-04	Male	Raloxifene	Estriol	0
05-09	Male	Raloxifene	Estriol	0
10-14	Male	Raloxifene	Estriol	0
15-19	Male	Raloxifene	Estriol	0
20-24	Male	Raloxifene	Estriol	0
25-29	Male	Raloxifene	Estriol	0
30-34	Male	Raloxifene	Estriol	0
35-39	Male	Raloxifene	Estriol	0
40-44	Male	Raloxifene	Estriol	0
45-49	Male	Raloxifene	Estriol	0
50-54	Male	Raloxifene	Estriol	0
55-59	Male	Raloxifene	Estriol	4.69549701835939e-06
60-64	Male	Raloxifene	Estriol	4.85847269052501e-06
65-69	Male	Raloxifene	Estriol	1.05919580558461e-05
70-74	Male	Raloxifene	Estriol	8.86451475646223e-06
75-79	Male	Raloxifene	Estriol	0
80-84	Male	Raloxifene	Estriol	0
85-89	Male	Raloxifene	Estriol	0
>90	Male	Raloxifene	Estriol	1.46996134001676e-05
