age_group	gender	name_i	name_j	patient
00-04	Female	Primidone	Acenocoumarol	0
05-09	Female	Primidone	Acenocoumarol	0
10-14	Female	Primidone	Acenocoumarol	0
15-19	Female	Primidone	Acenocoumarol	0
20-24	Female	Primidone	Acenocoumarol	0
25-29	Female	Primidone	Acenocoumarol	0
30-34	Female	Primidone	Acenocoumarol	0
35-39	Female	Primidone	Acenocoumarol	0
40-44	Female	Primidone	Acenocoumarol	0
45-49	Female	Primidone	Acenocoumarol	1.88972330671343e-06
50-54	Female	Primidone	Acenocoumarol	0
55-59	Female	Primidone	Acenocoumarol	0
60-64	Female	Primidone	Acenocoumarol	4.3594259507908e-06
65-69	Female	Primidone	Acenocoumarol	4.74777448071217e-06
70-74	Female	Primidone	Acenocoumarol	3.06608956047606e-05
75-79	Female	Primidone	Acenocoumarol	5.87662446690621e-05
80-84	Female	Primidone	Acenocoumarol	8.48432285676578e-05
85-89	Female	Primidone	Acenocoumarol	7.51543631063276e-05
>90	Female	Primidone	Acenocoumarol	5.92237737388626e-05
