age_group	gender	name_i	name_j	patient
00-04	Male	Itraconazole	Calcium	0
05-09	Male	Itraconazole	Calcium	0
10-14	Male	Itraconazole	Calcium	0
15-19	Male	Itraconazole	Calcium	0
20-24	Male	Itraconazole	Calcium	0
25-29	Male	Itraconazole	Calcium	0
30-34	Male	Itraconazole	Calcium	0
35-39	Male	Itraconazole	Calcium	0
40-44	Male	Itraconazole	Calcium	0
45-49	Male	Itraconazole	Calcium	0.000137760022041604
50-54	Male	Itraconazole	Calcium	0
55-59	Male	Itraconazole	Calcium	0
60-64	Male	Itraconazole	Calcium	0
65-69	Male	Itraconazole	Calcium	0
70-74	Male	Itraconazole	Calcium	0
75-79	Male	Itraconazole	Calcium	0
80-84	Male	Itraconazole	Calcium	0
85-89	Male	Itraconazole	Calcium	0
>90	Male	Itraconazole	Calcium	0
