age_group	gender	name_i	name_j	patient
00-04	Female	Probenecid	Valganciclovir	6.79163270850312e-05
05-09	Female	Probenecid	Valganciclovir	0.000111172873818788
10-14	Female	Probenecid	Valganciclovir	0.000122684333210649
15-19	Female	Probenecid	Valganciclovir	0
20-24	Female	Probenecid	Valganciclovir	0
25-29	Female	Probenecid	Valganciclovir	0
30-34	Female	Probenecid	Valganciclovir	0
35-39	Female	Probenecid	Valganciclovir	0
40-44	Female	Probenecid	Valganciclovir	0
45-49	Female	Probenecid	Valganciclovir	0
50-54	Female	Probenecid	Valganciclovir	0
55-59	Female	Probenecid	Valganciclovir	0
60-64	Female	Probenecid	Valganciclovir	0
65-69	Female	Probenecid	Valganciclovir	0
70-74	Female	Probenecid	Valganciclovir	0
75-79	Female	Probenecid	Valganciclovir	0
80-84	Female	Probenecid	Valganciclovir	0
85-89	Female	Probenecid	Valganciclovir	0
>90	Female	Probenecid	Valganciclovir	0
