age_group	gender	name_i	name_j	patient
00-04	Male	Erythromycin	Buspirone	0
05-09	Male	Erythromycin	Buspirone	0
10-14	Male	Erythromycin	Buspirone	0
15-19	Male	Erythromycin	Buspirone	0
20-24	Male	Erythromycin	Buspirone	0
25-29	Male	Erythromycin	Buspirone	0
30-34	Male	Erythromycin	Buspirone	0
35-39	Male	Erythromycin	Buspirone	0
40-44	Male	Erythromycin	Buspirone	0
45-49	Male	Erythromycin	Buspirone	0
50-54	Male	Erythromycin	Buspirone	0
55-59	Male	Erythromycin	Buspirone	0
60-64	Male	Erythromycin	Buspirone	0.00012190661952944
65-69	Male	Erythromycin	Buspirone	0
70-74	Male	Erythromycin	Buspirone	0
75-79	Male	Erythromycin	Buspirone	0
80-84	Male	Erythromycin	Buspirone	0
85-89	Male	Erythromycin	Buspirone	0
>90	Male	Erythromycin	Buspirone	0
