age_group	gender	name_i	name_j	patient
00-04	Male	Rifabutin	Itraconazole	0
05-09	Male	Rifabutin	Itraconazole	0
10-14	Male	Rifabutin	Itraconazole	0
15-19	Male	Rifabutin	Itraconazole	0
20-24	Male	Rifabutin	Itraconazole	0
25-29	Male	Rifabutin	Itraconazole	0
30-34	Male	Rifabutin	Itraconazole	2.11126359125937e-06
35-39	Male	Rifabutin	Itraconazole	1.84425964962755e-06
40-44	Male	Rifabutin	Itraconazole	0
45-49	Male	Rifabutin	Itraconazole	0
50-54	Male	Rifabutin	Itraconazole	0
55-59	Male	Rifabutin	Itraconazole	0
60-64	Male	Rifabutin	Itraconazole	0
65-69	Male	Rifabutin	Itraconazole	0
70-74	Male	Rifabutin	Itraconazole	0
75-79	Male	Rifabutin	Itraconazole	0
80-84	Male	Rifabutin	Itraconazole	0
85-89	Male	Rifabutin	Itraconazole	0
>90	Male	Rifabutin	Itraconazole	0
