age_group	gender	name_i	name_j	patient
00-04	Male	Labetalol	Terbutaline	0
05-09	Male	Labetalol	Terbutaline	0
10-14	Male	Labetalol	Terbutaline	0
15-19	Male	Labetalol	Terbutaline	0
20-24	Male	Labetalol	Terbutaline	0
25-29	Male	Labetalol	Terbutaline	0
30-34	Male	Labetalol	Terbutaline	0
35-39	Male	Labetalol	Terbutaline	0
40-44	Male	Labetalol	Terbutaline	0
45-49	Male	Labetalol	Terbutaline	0
50-54	Male	Labetalol	Terbutaline	0
55-59	Male	Labetalol	Terbutaline	0
60-64	Male	Labetalol	Terbutaline	0
65-69	Male	Labetalol	Terbutaline	0
70-74	Male	Labetalol	Terbutaline	0
75-79	Male	Labetalol	Terbutaline	0
80-84	Male	Labetalol	Terbutaline	0
85-89	Male	Labetalol	Terbutaline	0
>90	Male	Labetalol	Terbutaline	0
