age_group	gender	name_i	name_j	patient
00-04	Male	Prednisone	Estradiol	0
05-09	Male	Prednisone	Estradiol	0
10-14	Male	Prednisone	Estradiol	0
15-19	Male	Prednisone	Estradiol	0
20-24	Male	Prednisone	Estradiol	0
25-29	Male	Prednisone	Estradiol	0
30-34	Male	Prednisone	Estradiol	0
35-39	Male	Prednisone	Estradiol	0
40-44	Male	Prednisone	Estradiol	0
45-49	Male	Prednisone	Estradiol	0.000137760022041604
50-54	Male	Prednisone	Estradiol	0
55-59	Male	Prednisone	Estradiol	0
60-64	Male	Prednisone	Estradiol	0
65-69	Male	Prednisone	Estradiol	0
70-74	Male	Prednisone	Estradiol	0
75-79	Male	Prednisone	Estradiol	0
80-84	Male	Prednisone	Estradiol	0
85-89	Male	Prednisone	Estradiol	0
>90	Male	Prednisone	Estradiol	0
