age_group	gender	name_i	name_j	patient
00-04	Male	Labetalol	Salbutamol	5.9890998382943e-05
05-09	Male	Labetalol	Salbutamol	0.000100532823967025
10-14	Male	Labetalol	Salbutamol	0.000350836159513507
15-19	Male	Labetalol	Salbutamol	0.00013933398355859
20-24	Male	Labetalol	Salbutamol	0
25-29	Male	Labetalol	Salbutamol	0.00038163083577153
30-34	Male	Labetalol	Salbutamol	0.000523012552301255
35-39	Male	Labetalol	Salbutamol	0.000839748075577327
40-44	Male	Labetalol	Salbutamol	0.000296471983397569
45-49	Male	Labetalol	Salbutamol	0.000826560132249621
50-54	Male	Labetalol	Salbutamol	0.00124177325220415
55-59	Male	Labetalol	Salbutamol	0.00124069478908189
60-64	Male	Labetalol	Salbutamol	0.00170669267341217
65-69	Male	Labetalol	Salbutamol	0.00225428313796213
70-74	Male	Labetalol	Salbutamol	0.00106837606837607
75-79	Male	Labetalol	Salbutamol	0.00187911055433761
80-84	Male	Labetalol	Salbutamol	0.000990589400693413
85-89	Male	Labetalol	Salbutamol	0.000809061488673139
>90	Male	Labetalol	Salbutamol	0
