age_group	gender	name_i	name_j	patient
00-04	Male	Fluconazole	Cilostazol	0
05-09	Male	Fluconazole	Cilostazol	0
10-14	Male	Fluconazole	Cilostazol	0
15-19	Male	Fluconazole	Cilostazol	0
20-24	Male	Fluconazole	Cilostazol	0
25-29	Male	Fluconazole	Cilostazol	0
30-34	Male	Fluconazole	Cilostazol	0
35-39	Male	Fluconazole	Cilostazol	0
40-44	Male	Fluconazole	Cilostazol	0
45-49	Male	Fluconazole	Cilostazol	6.10825041383397e-06
50-54	Male	Fluconazole	Cilostazol	4.40098229924919e-06
55-59	Male	Fluconazole	Cilostazol	1.64342395642579e-05
60-64	Male	Fluconazole	Cilostazol	2.4292363452625e-05
65-69	Male	Fluconazole	Cilostazol	2.11839161116922e-05
70-74	Male	Fluconazole	Cilostazol	2.36387060172326e-05
75-79	Male	Fluconazole	Cilostazol	1.05277933745087e-05
80-84	Male	Fluconazole	Cilostazol	2.69909175562423e-05
85-89	Male	Fluconazole	Cilostazol	2.70672621464339e-05
>90	Male	Fluconazole	Cilostazol	4.40988402005027e-05
