age_group	gender	name_i	name_j	patient
00-04	Male	Simvastatin	Colchicine	0
05-09	Male	Simvastatin	Colchicine	0
10-14	Male	Simvastatin	Colchicine	0
15-19	Male	Simvastatin	Colchicine	0
20-24	Male	Simvastatin	Colchicine	0
25-29	Male	Simvastatin	Colchicine	0
30-34	Male	Simvastatin	Colchicine	0
35-39	Male	Simvastatin	Colchicine	0.000822143052891203
40-44	Male	Simvastatin	Colchicine	0.000509813917919959
45-49	Male	Simvastatin	Colchicine	0.00157091561938959
50-54	Male	Simvastatin	Colchicine	0.00398053958425475
55-59	Male	Simvastatin	Colchicine	0.00542673902318698
60-64	Male	Simvastatin	Colchicine	0.00408496732026144
65-69	Male	Simvastatin	Colchicine	0.0057929036929761
70-74	Male	Simvastatin	Colchicine	0.00628601361969618
75-79	Male	Simvastatin	Colchicine	0.0056980056980057
80-84	Male	Simvastatin	Colchicine	0.00410396716826265
85-89	Male	Simvastatin	Colchicine	0
>90	Male	Simvastatin	Colchicine	0
