age_group	gender	name_i	name_j	patient
00-04	Male	Pindolol	Aminophylline	0
05-09	Male	Pindolol	Aminophylline	0
10-14	Male	Pindolol	Aminophylline	0
15-19	Male	Pindolol	Aminophylline	0
20-24	Male	Pindolol	Aminophylline	0
25-29	Male	Pindolol	Aminophylline	0
30-34	Male	Pindolol	Aminophylline	0
35-39	Male	Pindolol	Aminophylline	0
40-44	Male	Pindolol	Aminophylline	0
45-49	Male	Pindolol	Aminophylline	0
50-54	Male	Pindolol	Aminophylline	0
55-59	Male	Pindolol	Aminophylline	0
60-64	Male	Pindolol	Aminophylline	0
65-69	Male	Pindolol	Aminophylline	0
70-74	Male	Pindolol	Aminophylline	0
75-79	Male	Pindolol	Aminophylline	0
80-84	Male	Pindolol	Aminophylline	0
85-89	Male	Pindolol	Aminophylline	0
>90	Male	Pindolol	Aminophylline	0
