age_group	gender	name_i	name_j	patient
00-04	Male	Spironolactone	Eplerenone	0
05-09	Male	Spironolactone	Eplerenone	0
10-14	Male	Spironolactone	Eplerenone	0
15-19	Male	Spironolactone	Eplerenone	0
20-24	Male	Spironolactone	Eplerenone	3.33592423448879e-06
25-29	Male	Spironolactone	Eplerenone	5.37599724748941e-06
30-34	Male	Spironolactone	Eplerenone	8.44505436503748e-06
35-39	Male	Spironolactone	Eplerenone	1.29098175473929e-05
40-44	Male	Spironolactone	Eplerenone	2.05371395498632e-05
45-49	Male	Spironolactone	Eplerenone	5.09020867819497e-05
50-54	Male	Spironolactone	Eplerenone	8.58191548353593e-05
55-59	Male	Spironolactone	Eplerenone	9.15621918580082e-05
60-64	Male	Spironolactone	Eplerenone	0.000140895708025225
65-69	Male	Spironolactone	Eplerenone	0.000166823339379576
70-74	Male	Spironolactone	Eplerenone	0.000183199971633553
75-79	Male	Spironolactone	Eplerenone	0.000185991016282987
80-84	Male	Spironolactone	Eplerenone	0.000260912203043676
85-89	Male	Spironolactone	Eplerenone	0.00031127351468399
>90	Male	Spironolactone	Eplerenone	0.000146996134001676
