age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Loratadine	0
05-09	Male	Trospium	Loratadine	0
10-14	Male	Trospium	Loratadine	0
15-19	Male	Trospium	Loratadine	0
20-24	Male	Trospium	Loratadine	0
25-29	Male	Trospium	Loratadine	0
30-34	Male	Trospium	Loratadine	0
35-39	Male	Trospium	Loratadine	0
40-44	Male	Trospium	Loratadine	0
45-49	Male	Trospium	Loratadine	2.03608347127799e-06
50-54	Male	Trospium	Loratadine	2.2004911496246e-06
55-59	Male	Trospium	Loratadine	2.3477485091797e-06
60-64	Male	Trospium	Loratadine	4.85847269052501e-06
65-69	Male	Trospium	Loratadine	7.94396854188457e-06
70-74	Male	Trospium	Loratadine	1.47741912607704e-05
75-79	Male	Trospium	Loratadine	1.40370578326783e-05
80-84	Male	Trospium	Loratadine	2.24924312968686e-05
85-89	Male	Trospium	Loratadine	6.76681553660847e-06
>90	Male	Trospium	Loratadine	0
