age_group	gender	name_i	name_j	patient
00-04	Male	Raloxifene	Estradiol	0
05-09	Male	Raloxifene	Estradiol	0
10-14	Male	Raloxifene	Estradiol	0
15-19	Male	Raloxifene	Estradiol	0
20-24	Male	Raloxifene	Estradiol	0
25-29	Male	Raloxifene	Estradiol	0
30-34	Male	Raloxifene	Estradiol	0
35-39	Male	Raloxifene	Estradiol	0
40-44	Male	Raloxifene	Estradiol	0
45-49	Male	Raloxifene	Estradiol	0
50-54	Male	Raloxifene	Estradiol	0
55-59	Male	Raloxifene	Estradiol	0
60-64	Male	Raloxifene	Estradiol	0
65-69	Male	Raloxifene	Estradiol	2.64798951396152e-06
70-74	Male	Raloxifene	Estradiol	0
75-79	Male	Raloxifene	Estradiol	0
80-84	Male	Raloxifene	Estradiol	0
85-89	Male	Raloxifene	Estradiol	0
>90	Male	Raloxifene	Estradiol	0
