age_group	gender	name_i	name_j	patient
00-04	Female	Linezolid	Dopamine	0
05-09	Female	Linezolid	Dopamine	0
10-14	Female	Linezolid	Dopamine	0
15-19	Female	Linezolid	Dopamine	0
20-24	Female	Linezolid	Dopamine	0
25-29	Female	Linezolid	Dopamine	0
30-34	Female	Linezolid	Dopamine	0
35-39	Female	Linezolid	Dopamine	0
40-44	Female	Linezolid	Dopamine	0
45-49	Female	Linezolid	Dopamine	0
50-54	Female	Linezolid	Dopamine	0
55-59	Female	Linezolid	Dopamine	0
60-64	Female	Linezolid	Dopamine	0
65-69	Female	Linezolid	Dopamine	0
70-74	Female	Linezolid	Dopamine	0
75-79	Female	Linezolid	Dopamine	0.000220361392684002
80-84	Female	Linezolid	Dopamine	0
85-89	Female	Linezolid	Dopamine	0
>90	Female	Linezolid	Dopamine	0
