age_group	gender	name_i	name_j	patient
00-04	Male	Mitomycin	Vinblastine	0
05-09	Male	Mitomycin	Vinblastine	0
10-14	Male	Mitomycin	Vinblastine	0
15-19	Male	Mitomycin	Vinblastine	0
20-24	Male	Mitomycin	Vinblastine	0
25-29	Male	Mitomycin	Vinblastine	0
30-34	Male	Mitomycin	Vinblastine	0
35-39	Male	Mitomycin	Vinblastine	0
40-44	Male	Mitomycin	Vinblastine	0
45-49	Male	Mitomycin	Vinblastine	0
50-54	Male	Mitomycin	Vinblastine	0
55-59	Male	Mitomycin	Vinblastine	0
60-64	Male	Mitomycin	Vinblastine	0
65-69	Male	Mitomycin	Vinblastine	0
70-74	Male	Mitomycin	Vinblastine	0
75-79	Male	Mitomycin	Vinblastine	0
80-84	Male	Mitomycin	Vinblastine	0
85-89	Male	Mitomycin	Vinblastine	6.76681553660847e-06
>90	Male	Mitomycin	Vinblastine	0
