age_group	gender	name_i	name_j	patient
00-04	Female	Phenytoin	Estradiol	0
05-09	Female	Phenytoin	Estradiol	0
10-14	Female	Phenytoin	Estradiol	0
15-19	Female	Phenytoin	Estradiol	0
20-24	Female	Phenytoin	Estradiol	0.000153256704980843
25-29	Female	Phenytoin	Estradiol	0
30-34	Female	Phenytoin	Estradiol	0
35-39	Female	Phenytoin	Estradiol	0
40-44	Female	Phenytoin	Estradiol	0.000154942671211652
45-49	Female	Phenytoin	Estradiol	0
50-54	Female	Phenytoin	Estradiol	0
55-59	Female	Phenytoin	Estradiol	0
60-64	Female	Phenytoin	Estradiol	0
65-69	Female	Phenytoin	Estradiol	0
70-74	Female	Phenytoin	Estradiol	0
75-79	Female	Phenytoin	Estradiol	0
80-84	Female	Phenytoin	Estradiol	0
85-89	Female	Phenytoin	Estradiol	0
>90	Female	Phenytoin	Estradiol	0
