age_group	gender	name_i	name_j	patient
00-04	Male	Ketoconazole	Cilostazol	0
05-09	Male	Ketoconazole	Cilostazol	0
10-14	Male	Ketoconazole	Cilostazol	0
15-19	Male	Ketoconazole	Cilostazol	0
20-24	Male	Ketoconazole	Cilostazol	0
25-29	Male	Ketoconazole	Cilostazol	0
30-34	Male	Ketoconazole	Cilostazol	0
35-39	Male	Ketoconazole	Cilostazol	0
40-44	Male	Ketoconazole	Cilostazol	0
45-49	Male	Ketoconazole	Cilostazol	0
50-54	Male	Ketoconazole	Cilostazol	0
55-59	Male	Ketoconazole	Cilostazol	0
60-64	Male	Ketoconazole	Cilostazol	2.4292363452625e-06
65-69	Male	Ketoconazole	Cilostazol	2.64798951396152e-06
70-74	Male	Ketoconazole	Cilostazol	0
75-79	Male	Ketoconazole	Cilostazol	0
80-84	Male	Ketoconazole	Cilostazol	0
85-89	Male	Ketoconazole	Cilostazol	0
>90	Male	Ketoconazole	Cilostazol	1.46996134001676e-05
