age_group	gender	name_i	name_j	patient
00-04	Male	Abacavir	Darunavir	0
05-09	Male	Abacavir	Darunavir	0
10-14	Male	Abacavir	Darunavir	0
15-19	Male	Abacavir	Darunavir	0
20-24	Male	Abacavir	Darunavir	0.000146434324205594
25-29	Male	Abacavir	Darunavir	0.000636051392952551
30-34	Male	Abacavir	Darunavir	0.000653765690376569
35-39	Male	Abacavir	Darunavir	0.000139958012596221
40-44	Male	Abacavir	Darunavir	0.00103765194189149
45-49	Male	Abacavir	Darunavir	0.000688800110208018
50-54	Male	Abacavir	Darunavir	0.000496709300881659
55-59	Male	Abacavir	Darunavir	0.000563952176855403
60-64	Male	Abacavir	Darunavir	0.000243813239058881
65-69	Male	Abacavir	Darunavir	0.000300571085061617
70-74	Male	Abacavir	Darunavir	0
75-79	Male	Abacavir	Darunavir	0
80-84	Male	Abacavir	Darunavir	0.000495294700346706
85-89	Male	Abacavir	Darunavir	0
>90	Male	Abacavir	Darunavir	0
