age_group	gender	name_i	name_j	patient
00-04	Female	Mitotane	Acenocoumarol	0
05-09	Female	Mitotane	Acenocoumarol	0
10-14	Female	Mitotane	Acenocoumarol	0
15-19	Female	Mitotane	Acenocoumarol	0
20-24	Female	Mitotane	Acenocoumarol	0
25-29	Female	Mitotane	Acenocoumarol	0
30-34	Female	Mitotane	Acenocoumarol	0
35-39	Female	Mitotane	Acenocoumarol	0
40-44	Female	Mitotane	Acenocoumarol	0
45-49	Female	Mitotane	Acenocoumarol	1.88972330671343e-06
50-54	Female	Mitotane	Acenocoumarol	0
55-59	Female	Mitotane	Acenocoumarol	0
60-64	Female	Mitotane	Acenocoumarol	0
65-69	Female	Mitotane	Acenocoumarol	0
70-74	Female	Mitotane	Acenocoumarol	0
75-79	Female	Mitotane	Acenocoumarol	0
80-84	Female	Mitotane	Acenocoumarol	0
85-89	Female	Mitotane	Acenocoumarol	0
>90	Female	Mitotane	Acenocoumarol	0
