age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Ipratropium	0
05-09	Male	Trospium	Ipratropium	0
10-14	Male	Trospium	Ipratropium	0
15-19	Male	Trospium	Ipratropium	0
20-24	Male	Trospium	Ipratropium	0
25-29	Male	Trospium	Ipratropium	0
30-34	Male	Trospium	Ipratropium	0
35-39	Male	Trospium	Ipratropium	0
40-44	Male	Trospium	Ipratropium	0
45-49	Male	Trospium	Ipratropium	0
50-54	Male	Trospium	Ipratropium	2.2004911496246e-06
55-59	Male	Trospium	Ipratropium	2.3477485091797e-06
60-64	Male	Trospium	Ipratropium	1.4575418071575e-05
65-69	Male	Trospium	Ipratropium	5.29597902792305e-06
70-74	Male	Trospium	Ipratropium	1.47741912607704e-05
75-79	Male	Trospium	Ipratropium	5.61482313307131e-05
80-84	Male	Trospium	Ipratropium	4.49848625937372e-05
85-89	Male	Trospium	Ipratropium	8.79686019759101e-05
>90	Male	Trospium	Ipratropium	0.000117596907201341
