age_group	gender	name_i	name_j	patient
00-04	Female	Cyclosporine	Ursodeoxycholic acid	0
05-09	Female	Cyclosporine	Ursodeoxycholic acid	0
10-14	Female	Cyclosporine	Ursodeoxycholic acid	0
15-19	Female	Cyclosporine	Ursodeoxycholic acid	0
20-24	Female	Cyclosporine	Ursodeoxycholic acid	0
25-29	Female	Cyclosporine	Ursodeoxycholic acid	0
30-34	Female	Cyclosporine	Ursodeoxycholic acid	7.36214385629095e-05
35-39	Female	Cyclosporine	Ursodeoxycholic acid	0
40-44	Female	Cyclosporine	Ursodeoxycholic acid	0
45-49	Female	Cyclosporine	Ursodeoxycholic acid	0
50-54	Female	Cyclosporine	Ursodeoxycholic acid	0
55-59	Female	Cyclosporine	Ursodeoxycholic acid	0
60-64	Female	Cyclosporine	Ursodeoxycholic acid	0
65-69	Female	Cyclosporine	Ursodeoxycholic acid	0
70-74	Female	Cyclosporine	Ursodeoxycholic acid	0
75-79	Female	Cyclosporine	Ursodeoxycholic acid	0
80-84	Female	Cyclosporine	Ursodeoxycholic acid	0
85-89	Female	Cyclosporine	Ursodeoxycholic acid	0
>90	Female	Cyclosporine	Ursodeoxycholic acid	0
