age_group	gender	name_i	name_j	patient
00-04	Male	Furosemide	Streptomycin	0
05-09	Male	Furosemide	Streptomycin	0
10-14	Male	Furosemide	Streptomycin	0
15-19	Male	Furosemide	Streptomycin	0
20-24	Male	Furosemide	Streptomycin	0
25-29	Male	Furosemide	Streptomycin	0
30-34	Male	Furosemide	Streptomycin	0
35-39	Male	Furosemide	Streptomycin	0
40-44	Male	Furosemide	Streptomycin	0
45-49	Male	Furosemide	Streptomycin	0
50-54	Male	Furosemide	Streptomycin	0
55-59	Male	Furosemide	Streptomycin	0
60-64	Male	Furosemide	Streptomycin	0
65-69	Male	Furosemide	Streptomycin	2.64798951396152e-06
70-74	Male	Furosemide	Streptomycin	0
75-79	Male	Furosemide	Streptomycin	0
80-84	Male	Furosemide	Streptomycin	4.49848625937372e-06
85-89	Male	Furosemide	Streptomycin	0
>90	Male	Furosemide	Streptomycin	0
