age_group	gender	name_i	name_j	patient
00-04	Male	Venlafaxine	Rasagiline	0
05-09	Male	Venlafaxine	Rasagiline	0
10-14	Male	Venlafaxine	Rasagiline	0
15-19	Male	Venlafaxine	Rasagiline	0
20-24	Male	Venlafaxine	Rasagiline	0
25-29	Male	Venlafaxine	Rasagiline	0
30-34	Male	Venlafaxine	Rasagiline	0
35-39	Male	Venlafaxine	Rasagiline	0
40-44	Male	Venlafaxine	Rasagiline	0
45-49	Male	Venlafaxine	Rasagiline	0
50-54	Male	Venlafaxine	Rasagiline	0
55-59	Male	Venlafaxine	Rasagiline	0
60-64	Male	Venlafaxine	Rasagiline	0
65-69	Male	Venlafaxine	Rasagiline	0
70-74	Male	Venlafaxine	Rasagiline	0
75-79	Male	Venlafaxine	Rasagiline	0
80-84	Male	Venlafaxine	Rasagiline	0
85-89	Male	Venlafaxine	Rasagiline	0
>90	Male	Venlafaxine	Rasagiline	0
