age_group	gender	name_i	name_j	patient
00-04	Male	Trospium	Clemastine	0
05-09	Male	Trospium	Clemastine	0
10-14	Male	Trospium	Clemastine	0
15-19	Male	Trospium	Clemastine	0
20-24	Male	Trospium	Clemastine	0
25-29	Male	Trospium	Clemastine	0
30-34	Male	Trospium	Clemastine	0
35-39	Male	Trospium	Clemastine	0
40-44	Male	Trospium	Clemastine	0
45-49	Male	Trospium	Clemastine	0
50-54	Male	Trospium	Clemastine	2.2004911496246e-06
55-59	Male	Trospium	Clemastine	0
60-64	Male	Trospium	Clemastine	0
65-69	Male	Trospium	Clemastine	0
70-74	Male	Trospium	Clemastine	0
75-79	Male	Trospium	Clemastine	0
80-84	Male	Trospium	Clemastine	0
85-89	Male	Trospium	Clemastine	0
>90	Male	Trospium	Clemastine	0
