age_group	gender	name_i	name_j	patient
00-04	Male	Lovastatin	Niacin	0
05-09	Male	Lovastatin	Niacin	0
10-14	Male	Lovastatin	Niacin	0
15-19	Male	Lovastatin	Niacin	0
20-24	Male	Lovastatin	Niacin	0
25-29	Male	Lovastatin	Niacin	0
30-34	Male	Lovastatin	Niacin	0
35-39	Male	Lovastatin	Niacin	0
40-44	Male	Lovastatin	Niacin	0
45-49	Male	Lovastatin	Niacin	0
50-54	Male	Lovastatin	Niacin	0
55-59	Male	Lovastatin	Niacin	0
60-64	Male	Lovastatin	Niacin	0
65-69	Male	Lovastatin	Niacin	0
70-74	Male	Lovastatin	Niacin	0
75-79	Male	Lovastatin	Niacin	0
80-84	Male	Lovastatin	Niacin	4.49848625937372e-06
85-89	Male	Lovastatin	Niacin	0
>90	Male	Lovastatin	Niacin	0
