age_group	gender	name_i	name_j	patient
00-04	Male	Oxytocin	Epinephrine	0
05-09	Male	Oxytocin	Epinephrine	0
10-14	Male	Oxytocin	Epinephrine	0
15-19	Male	Oxytocin	Epinephrine	0
20-24	Male	Oxytocin	Epinephrine	0
25-29	Male	Oxytocin	Epinephrine	0
30-34	Male	Oxytocin	Epinephrine	0
35-39	Male	Oxytocin	Epinephrine	0
40-44	Male	Oxytocin	Epinephrine	0
45-49	Male	Oxytocin	Epinephrine	0
50-54	Male	Oxytocin	Epinephrine	0
55-59	Male	Oxytocin	Epinephrine	0
60-64	Male	Oxytocin	Epinephrine	0
65-69	Male	Oxytocin	Epinephrine	0
70-74	Male	Oxytocin	Epinephrine	0
75-79	Male	Oxytocin	Epinephrine	0
80-84	Male	Oxytocin	Epinephrine	0
85-89	Male	Oxytocin	Epinephrine	0
>90	Male	Oxytocin	Epinephrine	0
