age_group	gender	name_i	name_j	patient
00-04	Male	Cephalexin	Probenecid	0
05-09	Male	Cephalexin	Probenecid	0
10-14	Male	Cephalexin	Probenecid	0
15-19	Male	Cephalexin	Probenecid	0
20-24	Male	Cephalexin	Probenecid	0
25-29	Male	Cephalexin	Probenecid	0
30-34	Male	Cephalexin	Probenecid	0
35-39	Male	Cephalexin	Probenecid	0
40-44	Male	Cephalexin	Probenecid	0.000148235991698784
45-49	Male	Cephalexin	Probenecid	0
50-54	Male	Cephalexin	Probenecid	0
55-59	Male	Cephalexin	Probenecid	0
60-64	Male	Cephalexin	Probenecid	0
65-69	Male	Cephalexin	Probenecid	0
70-74	Male	Cephalexin	Probenecid	0
75-79	Male	Cephalexin	Probenecid	0.000313185092389602
80-84	Male	Cephalexin	Probenecid	0
85-89	Male	Cephalexin	Probenecid	0
>90	Male	Cephalexin	Probenecid	0
