age_group	gender	name_i	name_j	patient
00-04	Male	Medroxyprogesterone acetate	Phenobarbital	0
05-09	Male	Medroxyprogesterone acetate	Phenobarbital	0
10-14	Male	Medroxyprogesterone acetate	Phenobarbital	0
15-19	Male	Medroxyprogesterone acetate	Phenobarbital	0
20-24	Male	Medroxyprogesterone acetate	Phenobarbital	0
25-29	Male	Medroxyprogesterone acetate	Phenobarbital	0
30-34	Male	Medroxyprogesterone acetate	Phenobarbital	0
35-39	Male	Medroxyprogesterone acetate	Phenobarbital	0
40-44	Male	Medroxyprogesterone acetate	Phenobarbital	0
45-49	Male	Medroxyprogesterone acetate	Phenobarbital	0
50-54	Male	Medroxyprogesterone acetate	Phenobarbital	0
55-59	Male	Medroxyprogesterone acetate	Phenobarbital	0
60-64	Male	Medroxyprogesterone acetate	Phenobarbital	0
65-69	Male	Medroxyprogesterone acetate	Phenobarbital	0
70-74	Male	Medroxyprogesterone acetate	Phenobarbital	0
75-79	Male	Medroxyprogesterone acetate	Phenobarbital	0
80-84	Male	Medroxyprogesterone acetate	Phenobarbital	0
85-89	Male	Medroxyprogesterone acetate	Phenobarbital	0
>90	Male	Medroxyprogesterone acetate	Phenobarbital	0
