age_group	gender	name_i	name_j	patient
00-04	Male	Lamivudine	Valganciclovir	5.9890998382943e-05
05-09	Male	Lamivudine	Valganciclovir	0
10-14	Male	Lamivudine	Valganciclovir	0
15-19	Male	Lamivudine	Valganciclovir	0
20-24	Male	Lamivudine	Valganciclovir	0
25-29	Male	Lamivudine	Valganciclovir	0
30-34	Male	Lamivudine	Valganciclovir	0
35-39	Male	Lamivudine	Valganciclovir	0
40-44	Male	Lamivudine	Valganciclovir	0
45-49	Male	Lamivudine	Valganciclovir	0.000275520044083207
50-54	Male	Lamivudine	Valganciclovir	0
55-59	Male	Lamivudine	Valganciclovir	0.000112790435371081
60-64	Male	Lamivudine	Valganciclovir	0
65-69	Male	Lamivudine	Valganciclovir	0
70-74	Male	Lamivudine	Valganciclovir	0
75-79	Male	Lamivudine	Valganciclovir	0
80-84	Male	Lamivudine	Valganciclovir	0
85-89	Male	Lamivudine	Valganciclovir	0
>90	Male	Lamivudine	Valganciclovir	0
