age_group	gender	name_i	name_j	patient
00-04	Male	Ketoconazole	Budesonide	0
05-09	Male	Ketoconazole	Budesonide	0
10-14	Male	Ketoconazole	Budesonide	0
15-19	Male	Ketoconazole	Budesonide	0
20-24	Male	Ketoconazole	Budesonide	0
25-29	Male	Ketoconazole	Budesonide	0
30-34	Male	Ketoconazole	Budesonide	0
35-39	Male	Ketoconazole	Budesonide	0
40-44	Male	Ketoconazole	Budesonide	0
45-49	Male	Ketoconazole	Budesonide	0
50-54	Male	Ketoconazole	Budesonide	0
55-59	Male	Ketoconazole	Budesonide	0
60-64	Male	Ketoconazole	Budesonide	0.00012190661952944
65-69	Male	Ketoconazole	Budesonide	0
70-74	Male	Ketoconazole	Budesonide	0
75-79	Male	Ketoconazole	Budesonide	0
80-84	Male	Ketoconazole	Budesonide	0
85-89	Male	Ketoconazole	Budesonide	0
>90	Male	Ketoconazole	Budesonide	0
