age_group	gender	name_i	name_j	patient
00-04	Male	Ganciclovir	Abacavir	5.9890998382943e-05
05-09	Male	Ganciclovir	Abacavir	0
10-14	Male	Ganciclovir	Abacavir	0
15-19	Male	Ganciclovir	Abacavir	0
20-24	Male	Ganciclovir	Abacavir	0
25-29	Male	Ganciclovir	Abacavir	0
30-34	Male	Ganciclovir	Abacavir	0
35-39	Male	Ganciclovir	Abacavir	0
40-44	Male	Ganciclovir	Abacavir	0
45-49	Male	Ganciclovir	Abacavir	0
50-54	Male	Ganciclovir	Abacavir	0
55-59	Male	Ganciclovir	Abacavir	0
60-64	Male	Ganciclovir	Abacavir	0
65-69	Male	Ganciclovir	Abacavir	0
70-74	Male	Ganciclovir	Abacavir	0
75-79	Male	Ganciclovir	Abacavir	0
80-84	Male	Ganciclovir	Abacavir	0
85-89	Male	Ganciclovir	Abacavir	0
>90	Male	Ganciclovir	Abacavir	0
