age_group	gender	name_i	name_j	patient
00-04	Male	Ofloxacin	Acenocoumarol	0
05-09	Male	Ofloxacin	Acenocoumarol	0
10-14	Male	Ofloxacin	Acenocoumarol	0
15-19	Male	Ofloxacin	Acenocoumarol	0
20-24	Male	Ofloxacin	Acenocoumarol	0
25-29	Male	Ofloxacin	Acenocoumarol	0
30-34	Male	Ofloxacin	Acenocoumarol	0
35-39	Male	Ofloxacin	Acenocoumarol	0
40-44	Male	Ofloxacin	Acenocoumarol	0
45-49	Male	Ofloxacin	Acenocoumarol	0
50-54	Male	Ofloxacin	Acenocoumarol	2.2004911496246e-06
55-59	Male	Ofloxacin	Acenocoumarol	1.40864910550782e-05
60-64	Male	Ofloxacin	Acenocoumarol	1.70046544168375e-05
65-69	Male	Ofloxacin	Acenocoumarol	3.97198427094229e-05
70-74	Male	Ofloxacin	Acenocoumarol	5.02322502866193e-05
75-79	Male	Ofloxacin	Acenocoumarol	9.12408759124088e-05
80-84	Male	Ofloxacin	Acenocoumarol	9.44682114468481e-05
85-89	Male	Ofloxacin	Acenocoumarol	0.000108269048585736
>90	Male	Ofloxacin	Acenocoumarol	8.81976804010055e-05
