age_group	gender	name_i	name_j	patient
00-04	Male	Hydrocortisone	Primidone	0
05-09	Male	Hydrocortisone	Primidone	0
10-14	Male	Hydrocortisone	Primidone	0
15-19	Male	Hydrocortisone	Primidone	0
20-24	Male	Hydrocortisone	Primidone	0
25-29	Male	Hydrocortisone	Primidone	0
30-34	Male	Hydrocortisone	Primidone	0
35-39	Male	Hydrocortisone	Primidone	0
40-44	Male	Hydrocortisone	Primidone	0
45-49	Male	Hydrocortisone	Primidone	0.000137760022041604
50-54	Male	Hydrocortisone	Primidone	0
55-59	Male	Hydrocortisone	Primidone	0
60-64	Male	Hydrocortisone	Primidone	0.00012190661952944
65-69	Male	Hydrocortisone	Primidone	0
70-74	Male	Hydrocortisone	Primidone	0
75-79	Male	Hydrocortisone	Primidone	0.000313185092389602
80-84	Male	Hydrocortisone	Primidone	0
85-89	Male	Hydrocortisone	Primidone	0
>90	Male	Hydrocortisone	Primidone	0
